Company,reviews,location,StarRating,Title,Date,UUID,Summary,Sentiment,Sentiment_Score
Vodafone,2,GB,5,Brilliant service,06-Feb-24,c86fa46a-d59c-4df6-a0bf-501bd7b2d8dd,The staffs here are brilliant! The service is as excellent as usual! A big thanks to Leon who served me today. # Brilliant service,Positive,0.458333333
Vodafone,1,GB,5,Andy was very helpful he helped me out…,06-Feb-24,f50a1089-9d47-4be0-aeb6-80274dd9f393,Andy was very helpful he helped me out with the new iPhone 15 Pro max he transferred everything over and he was very polite # Andy was very helpful he helped me out…,Positive,0.184090909
Vodafone,6,GB,5,Adam from your Sale store put all my…,06-Feb-24,13d7be59-9040-464a-bcbf-424a5a75cc7e,Adam from your Sale store put all my problems right as it seems the people on your phone could not. I raised a complaint and after a long awful process Adam sorted it straight away. He is a credit to your company. # Adam from your Sale store put all my…,Negative,-0.172857143
Vodafone,1,GB,5,5 star,06-Feb-24,ba4a4d70-ae99-4239-9dc1-eb8668010b52,Finbar sorted out my upgrade and Joseph did my tech service # 5 star,Neutral,0
Vodafone,2,GB,5,Tahar…,06-Feb-24,aea2a2fe-5cec-4e8b-b3da-53e6024859b7,Tahar Extremely helpful and arranged for new contract for phone and broadband. Very personable. Excellent customer service # Tahar…,Positive,0.302840909
Vodafone,2,GB,1,Worst company ever,06-Feb-24,055067c7-c583-44c2-828e-7ce03ac60d6c,"Worst company ever ! Took a contract out with them in October, had to cancel  it because they kept telling me On multiple occasions that they will disconnect the internet when I didn’t ask them to do so . And now after a couple of months they send me a letter to let me know that I’ve got 200 bill that’s been passed to debt collectors when they never even tried to let me know that I own them anything ! No emails , no letters nothing ! And also when I’ve cancelled my contract I’ve paid the amount they told me I had to pay straight away! And when I called today to question them they are trying to find any reason under the sun for the amount they want me to pay but nothing makes sense ! Worst decision of my life taking a contract out with them ! If I could give 0 starts I would ! Absolutely awful! # Worst company ever",Negative,-0.457142857
Vodafone,5,GB,5,Just so easy,06-Feb-24,104b0e1b-07e2-4bf8-b3f7-507911c7726e,Just so easy.  Daniel had answers for everything I needed to know! # Just so easy,Positive,0.433333333
Vodafone,1,GB,5,very good xx,06-Feb-24,c4255518-59bf-4245-8a0c-5cfec83d3401,nan # very good xx,Positive,0.91
Vodafone,5,GB,5,Ben was really helpful,06-Feb-24,f30265c8-3c4d-47ed-a805-da171a057999,Ben was really helpful! Great experience - thank you # Ben was really helpful,Positive,0.4
Vodafone,1,GB,5,Andy was very good Very nice,06-Feb-24,e8c29c49-05f2-4f46-93bf-5eef248afb12,Andy was very good Very nice. Quick and got my new phone # Andy was very good Very nice,Positive,0.641616162
Vodafone,1,GB,5,Andy & all in the store are great.,06-Feb-24,889f4822-7a3c-45d6-a721-c2286a7c8fed,"Andy sorted me out a good deal & got all my stuff onto my new phone, excellent service & help from all in the store. # Andy & all in the store are great.",Positive,0.659090909
Vodafone,1,GB,5,The customer advisor talal was very…,06-Feb-24,535c254b-e7c5-4996-b401-9c34e62de8bb,The customer advisor talal was very friendly and engaged with the customer. He made the experience very enjoyable. # The customer advisor talal was very…,Positive,0.445833333
Vodafone,1,GB,5,Mr Bohur was so friendly and helped me…,06-Feb-24,fa058f9f-0e1e-4387-af3b-ebacbcfb76ca,Mr Bohur was so friendly and helped me a lot. I had an amazing experience. # Mr Bohur was so friendly and helped me…,Positive,0.45
Vodafone,1,GB,5,Based on my last visit,06-Feb-24,0a6bc2de-aeff-4e64-bc4d-607a35a5bec4,"Based on my last visit, I was provided with excellent service and assistance with my internet issue, and was also informed about the app and its useful features. An employee named Hai answered all my questions and helped solve the problem with the Internet not working. # Based on my last visit",Positive,0.325
Vodafone,5,GB,5,I had a problem with my broadband…,06-Feb-24,b6cf9b4d-383d-43f4-8c83-c36cb38aee2b,"I had a problem with my broadband today, so I phoned you. I was helped by a very clever man Edwin, and lives in India. He was so patient with me, and nothing was too much trouble for him. Thank you so much. # I had a problem with my broadband…",Positive,0.072222222
Vodafone,1,GB,5,Great service from Waj,06-Feb-24,18ae2731-17b2-4a53-8e82-0af8f9b78e80,Great service from WajFriendly professional and very helpful # Great service from Waj,Positive,0.475
Vodafone,1,GB,5,Great service,06-Feb-24,cbd1e350-1ae6-458d-a133-0a0b1d6b508e,Great service Made everything very simple thank you! # Great service,Positive,0.533333333
Vodafone,1,GB,5,Visited vodaphone today I received very…,06-Feb-24,e7b8b578-9e5e-4971-ab81-4331e452a004,"Visited vodaphone today I received very efficient, patient service by Bhavin Senior store manager I would highly recommend their service # Visited vodaphone today I received very…",Positive,0.186666667
Vodafone,1,GB,5,Fantastic expert advice and service.,06-Feb-24,042bf4ff-2c4e-4f62-b3c0-3891897c4939,nan # Fantastic expert advice and service.,Positive,0.4
Vodafone,1,GB,5,Sam is patient and professional,06-Feb-24,e1cec78c-2478-4965-8b6c-050ff7a8b608,Sam is patient and professional. It was a swift transfer of accounts on both my mobile and broadband. Amazing service! # Sam is patient and professional,Positive,0.266666667
Vodafone,2,GB,5,Brilliant service from Sam,06-Feb-24,a163d49d-b0de-47a4-a548-0bcaf16a1e92,Brilliant service from Sam. Knowledgeable and very helpful! # Brilliant service from Sam,Positive,0.666666667
Vodafone,4,GB,5,Nathan was very helpful,06-Feb-24,131f85da-a861-45e0-a0e4-340585f6165e,"Nathan was very helpful, explained everything and got me the best price. He advised what would be happening in the future....ie delivery of part and prompts when deal due for renewal. # Nathan was very helpful",Positive,0.31875
Vodafone,7,GB,1,Vodafone broadband is terrible,06-Feb-24,a1defd8c-f9d0-4813-a317-584e727ba1bb,"I ordered my broadband connection on January 15th and it was supposed to be connected on 29th January (2 weeks after placing the order), but now there are saying they try to activate it by February 16th!!! Terrible.. I cancelled the order and got my internet with another provider, it is going to be connected in a few days. # Vodafone broadband is terrible",Negative,-0.733333333
Vodafone,1,GB,5,Alexia was superb at sorting out my…,06-Feb-24,87aece50-acf7-47db-aa76-ffd8a924382a,Alexia was superb at sorting out my login...great customer service...Vodafone should be proud # Alexia was superb at sorting out my…,Positive,0.933333333
Vodafone,2,GB,5,Helpful staff..,06-Feb-24,a4a0dafd-db5e-44f5-a155-12f2f874797a,Helpful staff..Helped me with my new device.. Great service.. # Helpful staff..,Positive,0.468181818
Vodafone,2,GB,5,Great service,06-Feb-24,72ea482d-dc77-4d5e-8e19-84e2179aa9f9,"Great service, great staff, fast service.  Brilliant. # Great service",Positive,0.7
Vodafone,11,GB,5,Excellent service,06-Feb-24,888e3f7d-ce69-4832-bc58-a35685f3917d,Curtis gave excellent advice # Excellent service,Positive,1
Vodafone,1,GB,5,Kavya,06-Feb-24,6ea3fafe-a60c-44b0-b465-565325c3e02c,Kavya Helped me a lot with my sim issue and was very efficient in her work too…thank you so much👍 keep up the good work! # Kavya,Positive,0.366666667
Vodafone,3,GB,5,A very good experience at Vodafone,06-Feb-24,505db14b-e764-4131-b500-bd705f204dca,"A very good experience at Vodafone, very helpful. # A very good experience at Vodafone",Positive,0.673333333
Vodafone,1,GB,5,Jack was great,06-Feb-24,b9c60ef5-cfb2-46ce-8bf5-ac07bf72a72f,Jack was great he helped me transfer my data from my old device to my new one # Jack was great,Positive,0.459090909
Vodafone,3,GB,5,Good help I'm Vodafone,06-Feb-24,78dd3a80-019e-4edf-bbe6-66b9aa548312,nan # Good help I'm Vodafone,Positive,0.7
Vodafone,1,GB,5,Fantastic service,06-Feb-24,8f39fe15-3086-4905-9ee6-0fdd498d10f2,Drew at the Kettering store is always so helpful in finding the beat deal suited for my needs. # Fantastic service,Positive,0.4
Vodafone,2,GB,5,Had a great time upgrading with Kai,06-Feb-24,53f59a8d-7c3f-4703-a61d-5b4d0cedcda0,nan # Had a great time upgrading with Kai,Positive,0.8
Vodafone,5,GB,1,Very poor customer service,06-Feb-24,a463b51a-d388-460c-ab08-8f7cf605504e,"The products offered are in my experience good, the customer service however is some of the worst I've ever experienced. Vodafone are fine when you don't have a problem but resolving issues is almost impossible to do and requires hours of calls and waiting for re contact. # Very poor customer service",Negative,-0.045
Vodafone,8,GB,5,Offered best deal,06-Feb-24,9053dcdb-ab9f-42d4-9b6d-e6747a3aba4c,Offered best deal . Great price and got the handset I wanted was given all tech info to make the correct decision.Drew was fantastic. # Offered best deal,Positive,0.8
Vodafone,1,GB,5,Kai did a great service FOR me today,06-Feb-24,d03afb91-82a5-4a0d-add6-8952e2c3c8b1,"Kai did a great service FOR me today, thanks S-o much # Kai did a great service FOR me today",Positive,0.5
Vodafone,1,TH,1,Awful experience,06-Feb-24,0752257e-f179-4a7a-bde0-0a1ee14551b8,"Awful experience after more than 16 years as a loyal customer. Over 18 months ago my wife and I decided to move to Thailand to live a nomad lifestyle. I understand that vodafone doesn't cover Thailand under my red max unlimited contract. I asked if it could be paused until I return.It couldn't, but I completely understand as I signed a contract, I continue to pay the bill and run the contract out. But, i asked for it to be cancelled as soon as the contract was up (around 12 months). 18 months later and I notice double the amount coming out of my bank account every month from vodafone. After an arduous conversation with their chat bot, i finally got hold of a real person. I ask for the contract to finally be cancelled and the number moved to pay-as-you-go... but it will cost me another month of rolling contract (that isn't used as the sim line is still turned off on my phone) as I have to give 30 days notice. I mentioned that I gave them 18 months notice, but no record of this conversation can now be found. And they wouldn't investigate until after the contract had been cancelled... So i'm now well over £1400 deep to Vodafone for a service I haven't used with yet another month to pay out of contract. I can't recommend Vodafone, and will looking elsewhere the minute I get back. # Awful experience",Negative,-0.072020202
Vodafone,4,GB,5,Great experience,06-Feb-24,6e7b7a57-db76-4de8-81dc-3dc011da2b09,Marnie at the Hastings branch was extremely helpful and nice and made the whole experience of upgrading my phone very easy and pleasant. # Great experience,Positive,0.461944444
Vodafone,2,GB,5,Went to the sale branch,06-Feb-24,535cb5da-2d99-46aa-838f-37a75d568ef2,"Went to the sale branch, to do an upgrade for my daughter, was welcomed by Anton and Adam.I was looking to save abit of money on my bill and they helped me upgrade with a new phone for a cheaper price. Even had a cup of tea while I was waiting. Amazing service # Went to the sale branch",Positive,0.368181818
Vodafone,2,GB,5,The team are always so helpful very…,06-Feb-24,5179cd3f-8986-48b6-a16d-f31f02ca5378,The team are always so helpful very knowledgeable and very friendly and this is the main reason I have stayed with Vodafone. # The team are always so helpful very…,Positive,0.263541667
Vodafone,3,GB,5,Talal was very helpfull today as I am…,06-Feb-24,f2e50a79-3c71-42df-bdc9-d00688ee5e9f,Talal was very helpfull today as I am very stressed out about my bill # Talal was very helpfull today as I am…,Positive,0.2
Vodafone,3,GB,5,Katelyn was very polite,06-Feb-24,c987b55b-c9a1-47f9-9e8f-201cf5709ebe,"Katelyn was very polite, efficient and knowledgeable # Katelyn was very polite",Positive,0.2
Vodafone,2,GB,5,Bangor store - a fix for my data not working,06-Feb-24,1f17108c-0b93-4a7d-ad50-11593fab7d9b,"Another excellent experience from the Bangor store. A simple issue and quickly solved in store by the assistant manager Peter. Helpful, courteous and extremely knowledgeable # Bangor store - a fix for my data not working",Positive,0.361666667
Vodafone,13,GB,4,24 months Good service,06-Feb-24,07aed80e-386b-4bb8-990c-da414f2d1817,Was with vodafone for 24 months and never had a problem got dropouts in some areas but thats relatively to be expected in some places. Loved the fact i got youtube premium included as part of my package. Only reason i have left is due to getting a better offer elsewhere because of mates rates deal. I was a bit disappointed when leaving that i got multiple calls to try and retain my business rather than just one with a great offer # 24 months Good service,Positive,0.1725
Vodafone,1,GB,5,Called in with a sim enquiry which was…,06-Feb-24,38906806-5584-496f-94fd-6493fb2d3e1e,Called in with a sim enquiry which was rectified very quickly. The manager couldn’t have been more helpful. Can highly recommend this store. # Called in with a sim enquiry which was…,Positive,0.364444444
Vodafone,14,GB,1,In a cost of living crisis,06-Feb-24,8f51310c-126f-4c20-8f3a-25a31fe6f8b2,"In a cost of living crisis, Vodafone hiked the price of Broadband up £8 a month. Well done Vodafone! # In a cost of living crisis",Neutral,0
Vodafone,4,GB,5,Great service,05-Feb-24,f9ab0edb-a659-42be-9660-c883d4720da7,"I was served by a technician named August.  He was professional, supportive and answered all my questions. I believe he is new to the role, but anything he didn't know he asked colleagues. I got the phone l needed! # Great service",Positive,0.384090909
Vodafone,4,GB,5,Josh was great,05-Feb-24,eac791ea-d4f8-4505-b764-85798305d216,"Josh was great. Very helpful, exceptionally friendly and gave me the information I needed to make the right decision # Josh was great",Positive,0.492142857
Vodafone,2,GB,5,Exceptional service,05-Feb-24,fc169f42-d8c8-4211-8d07-11ba3d3a7022,Exceptional service.  Both the salesperson and the manager went above and beyond to assist me.  They were both knowledgeable and solution focused.  They were friendly and honest and I found the whole experience a welcome change from my past experience with other brands.Thankyou # Exceptional service,Positive,0.325925926
Vodafone,2,GB,5,Staff are amazing in silverburn branch …,05-Feb-24,586d6fce-ff7d-4921-9733-d87f44b52dd7,Staff are amazing in silverburn branch  thanks for all your help # Staff are amazing in silverburn branch …,Positive,0.466666667
Vodafone,1,GB,5,Keifer got us sorted for home broadband…,05-Feb-24,b3825663-495f-43e0-8a56-25b0e1f1cc13,Keifer got us sorted for home broadband very happy with the service in store very helpful # Keifer got us sorted for home broadband…,Positive,0.6
Vodafone,1,GB,5,Hafsa is incredible,05-Feb-24,1714e942-a0b6-475c-b6da-586ddf6d856c,Hafsa is incredible! She helped me a lot! Great service! Look for her when you come and visit Vodafone-Harrow. # Hafsa is incredible,Positive,0.866666667
Vodafone,5,GB,5,Super helpful staff who actually want you to get your moneys worth,05-Feb-24,afd46fcf-027b-48af-aba7-8a19dc9bfd3a,"Luci was extremely helpful and talked me through how we can reduce my phone bill, what data plan options were available and helped me set up the entertainment plan, they went through costs with me, explained my how my next bill would change and answered all my questions about my new contract. 11/10 # Super helpful staff who actually want you to get your moneys worth",Positive,0.149242424
Vodafone,1,GB,5,Excellent customer service,05-Feb-24,5e724c06-fb10-4bd1-a919-3ff075f643f8,Excellent customer service. Talked through all the best and latest deals and best phone options. Stayed a while after closing hours to ensure I got the best offer and a new phone sorted. Helped with trade in of the phone. Brilliant customer service. # Excellent customer service,Positive,0.817045455
Vodafone,1,GB,1,I will give ZERO review if possible,05-Feb-24,2f8f62ea-7fce-4fce-9ffe-0cb1e64b8f22,"I will give ZERO review if possible. I signed up for a business broadband contract with Vodafone last October 2023 and every single month till today I have spent over an hour on the phone with customer services to reactive my broadband which was suspended because the direct debit setup and the whole account setup were never completed properly. I have never once received an email or text regarding my account nor a statement in writing via email or post. I have requested these every time I call in but they can readily find my account (after over 7 questions). This is not the frustrating part, as a business every time the broadband is suspended, we are unable to take card payments or bookings for a day or two. Every phone call takes over an hour to resolve the issue, today I spent over 2hrs on the phone with customer services, and each time I had to negotiate an extra £5 charge for late payment due to an error on their side. I have decided to go to another provider because there seems to be no one willing and able to help, including managers who promised a callback but never happened. I hope this helps anyone thinking of signing a contract with Vodafone. # I will give ZERO review if possible",Negative,-0.020378151
Vodafone,3,GB,5,Excellent customer service …,05-Feb-24,b03cdf29-4303-4690-b54b-5ecf82f0b467,"Excellent customer service from my local store. Assistant manager, Jon,  was very helpful, knowledgeable and patient with questions we had. Thank you . # Excellent customer service …",Positive,0.55
Vodafone,2,GB,5,Newham was really good,05-Feb-24,55a4ccf2-d6e3-4581-8c45-343ba03cffa5,nan # Newham was really good,Positive,0.7
Vodafone,1,GB,5,Isabel was amazing helping with my phone,05-Feb-24,f46bb8bb-402d-41de-851d-86a3dbbd44d5,nan # Isabel was amazing helping with my phone,Positive,0.6
Vodafone,2,GB,5,Very friendly and helpful staff,05-Feb-24,c1c09787-9b6b-4eb0-84d1-c4193445c7e6,Very friendly and helpful staff. Very informative and accommodating. # Very friendly and helpful staff,Positive,0.391666667
Vodafone,1,GB,5,Alysha was amazing and got me the best…,05-Feb-24,424e8629-7896-403a-988e-74f1ecb77d0c,Alysha was amazing and got me the best deal possible. She was quick and clear and I couldn't have had a better experience! # Alysha was amazing and got me the best…,Positive,0.516666667
Vodafone,1,GB,5,Mike and Simon were fantastic,05-Feb-24,3775f7b8-e1b6-4971-8028-8846dd04bf4e,nan # Mike and Simon were fantastic,Positive,0.4
Vodafone,1,GB,5,Neshabwas amazing,05-Feb-24,85ac381a-54db-4128-95e6-d1e2157eb896,nan # Neshabwas amazing,Positive,0.6
Vodafone,2,ES,5,Had a great experience in the store,05-Feb-24,a7d6e0d8-01d1-4ae9-a03d-1dc0cbd63adf,"Had a great experience in the store, staff were very attentive and helped pick out the correct contract  for myself and my price range! The staff do not get enough credit for their hard work! # Had a great experience in the store",Positive,0.365666667
Vodafone,1,GB,5,My server was great 😊,05-Feb-24,01776d59-01c9-4d58-b263-41241beebded,nan # My server was great 😊,Positive,0.8
Vodafone,1,GB,5,Nuel was really helpful in giving me a…,05-Feb-24,da0a4464-61d4-40cc-868e-982af44eb3b9,Nuel was really helpful in giving me a great deal. His colleague Josh was also nice # Nuel was really helpful in giving me a…,Positive,0.45
Vodafone,3,GB,5,Dan was extremely helpful,05-Feb-24,96fb7ff6-570d-41c3-a5a8-1ab2d6186e34,"Dan was extremely helpful, he made us feel so welcome. Nothing was too much trouble. I would highly recommend Exeter Vodafone ☺️ # Dan was extremely helpful",Positive,0.102
Vodafone,11,GB,5,Kallum was very helpful and informative…,Updated 6 Feb 2024,e2ffab82-b11b-42ce-ae11-07a4d26babc5,Kallum in the York branch was very helpful and informative in getting me the right Sim only contract. # Kallum was very helpful and informative…,Positive,0.171428571
Vodafone,2,GB,5,Great service,05-Feb-24,e24d7f7c-1929-4c08-82f7-316c77720d11,"Great service, Punch the store manager really spent the time to understand my needs and was able to support me with both my upgrade of phone and package as well as my broadband, saving me approx £20 a month across the board. # Great service",Positive,0.5
Vodafone,1,GB,5,Sam gave a excellent service to help me…,05-Feb-24,e122782f-7ba0-4fcb-a7b8-3c08b117fb9b,Sam gave a excellent service to help me pay my final bill. I had already phoned to try and do this but wasn't able to # Sam gave a excellent service to help me…,Positive,0.625
Vodafone,1,GB,5,Yes my experience was amazing,05-Feb-24,04307437-07ed-4676-95ef-3f0751f17c5e,Yes my experience was amazing I came in the store 2 times and I had  an amazing time with the good work from Mr Tom # Yes my experience was amazing,Positive,0.625
Vodafone,1,GB,5,"Very nice ,friendly and helpful from…",05-Feb-24,996cf2ae-c733-45b2-9eac-f19ae5a43765,"Very nice ,friendly and helpful from Drew # Very nice ,friendly and helpful from…",Positive,0.5775
Vodafone,1,GB,5,Mark was very friendly and helpful…,05-Feb-24,270fd154-5f7a-4bb2-ab12-a0647648b4a6,Mark was very friendly and helpful throughout the experience # Mark was very friendly and helpful…,Positive,0.4875
Vodafone,24,GB,5,Andrea made the process of getting new…,05-Feb-24,48c7ed8f-769e-4352-8c6d-0eab0e8f17e2,"Andrea made the process of getting new mobile phones very easy, her help and advice were second to noneVery painless process, very chatty and friendly. # Andrea made the process of getting new…",Positive,0.235176768
Vodafone,1,GB,5,Scott was very helpful with getting me…,05-Feb-24,7c862f71-7c3f-4ab3-9640-18546239df4c,Scott was very helpful with getting me set up with my new contract. Really good experience # Scott was very helpful with getting me…,Positive,0.309090909
Vodafone,5,GB,5,Excellent service for elderly relative,05-Feb-24,f0a7b8a9-b507-48ba-b2e9-69c28cee11e3,"Excellent service for elderly relative. Very patient and helpful. Set up new phone andalso took the time to transfer all data, photos etc # Excellent service for elderly relative",Positive,0.389393939
Vodafone,2,GB,5,Hai the best customer service and…,05-Feb-24,7321275c-d80d-4224-9550-f321c47097ea,Hai the best customer service and support I had in my life. Hai is an amazing guy super helpful that every customers deserve.thanky # Hai the best customer service and…,Positive,0.733333333
Vodafone,4,GB,5,Having being served by Katie & Kayleigh whose help was fantastic and very professional …,05-Feb-24,25a3f16a-8ac1-4176-9e3c-58011503838b,Having being served by Katie & Kayleigh their # Having being served by Katie & Kayleigh whose help was fantastic and very professional …,Positive,0.265
Vodafone,1,GB,5,Shah was amazjng,05-Feb-24,b52e3ac9-e540-4680-9845-01d511327a7a,nan # Shah was amazjng,Neutral,0
Vodafone,1,GB,5,Raul was a great help sorting out my…,05-Feb-24,12f71583-edc9-45ae-ae81-38b16910c9ca,Raul was a great help sorting out my new phone and contract # Raul was a great help sorting out my…,Positive,0.578787879
Vodafone,23,GB,1,Who allowed this to be released!,05-Feb-24,b7f400f6-27e4-4dd8-8eee-8acec5da406d,"Dear Vodafone, if you’d care to look at the reviews left on the Apple App Store, you’ll see that your new Broadband app is failing abysmally. Please could someone look into this as there isn’t a single recent review that is positive. We can’t log in is just one of the plethora of issues. What’s even more annoying is that the old app was fine and working perfectly. Did you even test the new app or at the very least, beta test it? Thank you and have a nice day. # Who allowed this to be released!",Positive,0.142710623
Vodafone,1,GB,5,Very kind and honest and very patient.,05-Feb-24,6cbd5353-d95a-4d24-99e3-b5a52e290077,nan # Very kind and honest and very patient.,Positive,0.526666667
Vodafone,4,GB,5,Aaron in the Chelmsford branch managed…,05-Feb-24,0c4ffd61-ff58-42ae-9c69-11ee362450d3,Aaron in the Chelmsford branch managed to sort out my mobile phone within minutes. I had previously spent 3 hours on the phone to vodaphone who could not resolve the issue. Not only was he able to fix my issues he was very helpful and responsive in doing so. A real credit to your service # Aaron in the Chelmsford branch managed…,Positive,0.16
Vodafone,1,GB,5,Excellent service by Patryk,05-Feb-24,2894146e-ff18-49e3-b31f-73c9589e3f6c,"Excellent service by Patryk, very helpful and patient. Can highly recommend to anybody. # Excellent service by Patryk",Positive,0.59
Vodafone,2,GB,5,Excellent service from James,05-Feb-24,41a3c806-60ba-4099-bc5b-0256a5a2f319,Excellent service from James. 10 out of ten. I'll be back in the future :) # Excellent service from James,Positive,0.25
Vodafone,1,GB,5,New phone and SIM only plan,05-Feb-24,47f2f171-b25c-4ad0-99b8-c6db72a616d8,I had recently bought and new phone and Ryan helped set it up and sorted me out with a great value for money SIM only plan # New phone and SIM only plan,Positive,0.178787879
Vodafone,16,GB,5,"Your ""Ana"" is worth her weight in gold",05-Feb-24,a4a436ee-3405-4931-8420-18152a741182,"Your ""Ana"" is worth her weight in gold. She sorted out all our problems (some which had been caused by ourselves) without any fuss.  She is an angel!! # Your ""Ana"" is worth her weight in gold",Positive,0.3
Vodafone,2,GB,5,Yen has been wonderful I hate…,05-Feb-24,2a7faf79-13e9-4ca2-aaed-c9e633d8c627,Yen has been wonderful I hate technology but she transferred all my data for me so I didn't have to stress and even showed me briefly how to use the phone # Yen has been wonderful I hate…,Positive,0.08
Vodafone,5,GB,5,Muni's wonderful service,05-Feb-24,90a5f69d-5732-435f-92d0-7e87e79daf21,Had a wonderful service from Muni on 05/02/2023. My brother bought a Pixel Google 8. He was very patient taking us through the costs and features of different phones in the store.Vodafone Kettering. # Muni's wonderful service,Positive,0.55
Vodafone,22,GB,5,Amazing service from Sam at Vodafone…,05-Feb-24,a953bd15-39b3-4c8f-83f0-36825a4b3864,"Amazing service from Sam at Vodafone UK, I could not say more than she went above and beyond restoring my belief that there are individuals within customer service who listen to the problem and are able to resolve thinking on their feet ...nicely done Sam! # Amazing service from Sam at Vodafone…",Positive,0.466666667
Vodafone,7,GB,1,Vodafone bad customer service,05-Feb-24,8de71938-4a21-4443-bdfc-bfe2b8e2a9e5,"I was contacted by Vodafone to purchase one of their sim card offer, I was happy with the offer, however I was told towards the end that my application failed due to credit score, baring in mind my credit score in Experian is 999 and ClearScore is 920 out of 1000. No further explanation this and now I left with one bad record in my credit score. # Vodafone bad customer service",Negative,-0.175
Vodafone,1,GB,5,Excellent service,05-Feb-24,a9e2a965-75d5-4bf2-80d4-075d11b75075,"My big value bundle wasn't working and Qas at Walsall helped me out and sorted it, Temu power and the staff were brilliant and really helped out, # Excellent service",Positive,0.525
Vodafone,1,GB,5,Thank you for your help today Jake.,05-Feb-24,d2dea6ba-aadd-425a-83f1-6905a791d74a,nan # Thank you for your help today Jake.,Neutral,0
Vodafone,1,GB,5,Faultless,05-Feb-24,675c783d-4761-468f-9411-3d7e13da92b1,Faultless. Great service from Courtney who went the extra mile for us. Cheers # Faultless,Positive,0.7
Vodafone,1,GB,5,Pradnya is being really friendly and…,05-Feb-24,5bfad371-d8da-4826-af8a-b3e7d9768e9b,Pradnya is being really friendly and helpful. She helped me sorting out a new SIM card within 2 days. Amazing service ! # Pradnya is being really friendly and…,Positive,0.371590909
Vodafone,2,GB,5,Brilliant customer service from Chad,05-Feb-24,5f5ab1e8-d2fa-4db9-92c9-876c40432038,"Brilliant customer service from Chad, he solved my issue very quickly # Brilliant customer service from Chad",Positive,0.9
Vodafone,1,GB,5,He was really kind and helpful and…,05-Feb-24,49b555c2-2e22-456c-98a8-8ddc5d8fc9b3,He was really kind and helpful and answered every question I had in detail and helped explain the plans and deals in detail to make sure I got the best plan I wanted and he is a very good listener # He was really kind and helpful and…,Positive,0.722
Vodafone,2,GB,5,Phone upgrades…,05-Feb-24,9423b4ad-4500-43ca-9d8d-d30ab61a4719,Pradeep was particularly helpful with upgrades and his ability to navigate some complexity associated with the multiple products on my account # Phone upgrades…,Positive,0.083333333
Vodafone,17,GB,1,Dont expect they will provide help if you need it!,05-Feb-24,fb80fb4e-3e06-4e9d-b035-3abd8eb7ae8e,"Impossible to speak to anyone intelligible to resolve problems.  The BOT is laborious and useless, the on-line help are slower than the BOT and the helplines are not staffed by people who understand the simplest of questions # Dont expect they will provide help if you need it!",Negative,-0.583333333
Vodafone,1,GB,5,Very polite,05-Feb-24,1c30252f-eb5d-4528-88ef-f8bf8fb15ade,"Very polite, knowledgeable, competent. Wanted to get me the best deal on various products- got a better deal on Broadband and on an existing Tp Link contract. A pleasure to deal with. # Very polite",Positive,0.4
Vodafone,1,GB,5,I came in to see about a deal because…,05-Feb-24,72e4f039-e8e5-4b2f-b0e5-138d82cb8935,"I came in to see about a deal because my phone was playing up. Neul was very welcoming and friendly. We looked at different comption, which works better for me. I ending up getting the Google pick 78 which is a great phone and I can't wait to start using it. # I came in to see about a deal because…",Positive,0.375
Vodafone,14,GB,5,The Craig advisor was brilliant he explained…,05-Feb-24,d191abbf-6dc0-469b-951e-5c69bf3e7f81,The advisor was brilliant he explained everything to me and really took his time to make sure I understood. # The Craig advisor was brilliant he explained…,Positive,0.625
Vodafone,1,GB,5,Louise,05-Feb-24,5b81d737-9755-4e23-823f-90832dc8bd70,Louise Did a good job # Louise,Positive,0.7
Vodafone,1,GB,5,Nesha was helpful,05-Feb-24,93712620-7981-4566-aafd-0a9263a36f01,nan # Nesha was helpful,Neutral,0
Vodafone,1,GB,5,Many thanks to Lexi’s excellent service!,05-Feb-24,dbf9188f-f86a-445e-9bbf-28156a919885,nan # Many thanks to Lexi’s excellent service!,Positive,0.566666667
Vodafone,8,GB,5,Shamir was friendly and very efficient,05-Feb-24,cb3e5ee0-b72f-4ce3-89ab-d7b5c0ef8dc1,Shamir was friendly and very efficient! I recommend this branch of you need to purchase a phone! # Shamir was friendly and very efficient,Positive,0.2875
Vodafone,2,GB,5,Edd was amazing and helped me transfer…,05-Feb-24,54505845-cf33-45f9-a8fc-659a999f85f8,Edd was amazing and helped me transfer over from my old phone to new my new one. # Edd was amazing and helped me transfer…,Positive,0.314545455
Vodafone,1,GB,5,Excellent customer service from Daniel,05-Feb-24,d6867edb-a1f9-4369-a090-ffb327130569,"Excellent customer service from Daniel, made it very simple. # Excellent customer service from Daniel",Positive,0.666666667
Vodafone,1,GB,5,Probably one of the best customer…,05-Feb-24,0daada10-b7be-4078-947b-2117db9b8596,"Probably one of the best customer experiences I've had at Vodafone. I was looked after by Tam and Hai, both super knowledgeable and keen to help out. I'm as far away from a techy as one can be, so really appreciated their help and patience, answering to all my questions. # Probably one of the best customer…",Positive,0.526666667
Vodafone,1,GB,5,"Helpful very friendly Tomas,Laura and…",05-Feb-24,40a4024f-6c4a-488c-86d5-cb4819da3df7,"Helpful very friendly Tomas,Laura and Ioana from the Vodafone Gravesend store being providing me with a new sim as well. # Helpful very friendly Tomas,Laura and…",Positive,0.370454545
